project_id,year,cfads_vnd,debt_service_vnd,dsra_opening_vnd,dsra_funding_vnd,cash_trap_vnd,distribution_vnd,dsra_release_vnd,dsra_closing_vnd,terminal_value_vnd,terminal_branch,waterfall_status
VG-003,1,2172875385.0745816,1671442603.9035242,0.0,835721301.9517621,0.0,501432781.17105746,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,2,2429773147.1630635,1869056267.0485103,835721301.9517621,0.0,0.0,560716880.1145532,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,3,2435264441.8040214,1873280339.8492472,835721301.9517621,0.0,0.0,561984101.9547741,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,4,2440681601.7534513,1877447385.9641933,835721301.9517621,0.0,0.0,563234215.789258,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,5,2334639473.295964,1795876517.9199724,835721301.9517621,0.0,0.0,538762955.3759913,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,6,2451283892.0093675,1885602993.8533597,835721301.9517621,0.0,0.0,565680898.1560078,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,7,2456464077.528222,1889587751.944786,835721301.9517621,0.0,0.0,566876325.583436,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,8,2461560236.619211,1893507874.3224702,835721301.9517621,0.0,0.0,568052362.296741,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,9,2466569759.9845967,1897361353.834305,835721301.9517621,0.0,0.0,569208406.1502917,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,10,2360107221.126606,805021545.9518843,835721301.9517621,0.0,0.0,1555085675.1747217,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,11,2476318177.2723484,0.0,835721301.9517621,0.0,0.0,2476318177.2723484,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,12,2481051564.0254426,0.0,835721301.9517621,0.0,0.0,2481051564.0254426,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,13,2485687298.327226,0.0,835721301.9517621,0.0,0.0,2485687298.327226,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,14,2490222475.143752,0.0,835721301.9517621,0.0,0.0,2490222475.143752,0.0,835721301.9517621,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-003,15,2765311103.70929,0.0,835721301.9517621,0.0,0.0,2765311103.70929,835721301.9517621,0.0,0.0,ZERO_RESIDUAL_NO_SALE,RELEASE
VG-004,1,2968632602.8760204,2283563540.673862,0.0,1141781770.336931,0.0,685069062.2021585,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,2,3319740080.39339,2553646215.687223,1141781770.336931,0.0,0.0,766093864.7061672,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,3,3327557048.760088,2559659268.276991,1141781770.336931,0.0,0.0,767897780.4830971,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,4,3335279157.4202003,2565599351.8616924,1141781770.336931,0.0,0.0,769679805.5585079,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,5,3196080536.1040287,2458523489.310791,1141781770.336931,0.0,0.0,737557046.7932377,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,6,3350426164.1348844,2577250895.4883723,1141781770.336931,0.0,0.0,773175268.646512,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,7,3357844572.617752,2582957363.552117,1141781770.336931,0.0,0.0,774887209.0656352,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,8,3365155139.402643,2588580876.4635715,1141781770.336931,0.0,0.0,776574262.9390717,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
VG-004,9,3372354439.4167533,2594118799.5513487,1141781770.336931,0.0,0.0,778235639.8654046,0.0,1141781770.336931,0.0,ZERO_RESIDUAL_NO_SALE,DISTRIBUTION
